beds,baths,area,price,county
3.0,4.0,209.68041620215536,4150000, Pearl Jumeirah
3.0,4.0,129.9702712746191,1259000, Jumeirah Village Circle (JVC)
1.0,2.0,64.19546636937942,500000, Dubai Sports City
0.6,1.0,45.893719806763286,320000, Arjan
3.0,3.0,361.57562244518766,2400000, The Lakes
3.0,5.0,636.9379412857675,15776000, Palm Jumeirah
2.0,3.0,95.41062801932368,976725, Jumeirah Village Circle (JVC)
0.6,1.0,47.00854700854701,525000, Dubai Sports City
1.0,1.0,82.40431066518023,565000, Jumeirah Village Circle (JVC)
2.0,2.0,98.66220735785954,1000000, Jumeirah Village Circle (JVC)
2.0,3.0,96.61835748792271,600000, Jumeirah Village Circle (JVC)
6.0,5.0,277.0345596432553,4175000, DAMAC Hills (Akoya by DAMAC)
0.6,1.0,44.593088071348944,449990, DAMAC Hills (Akoya by DAMAC)
1.0,1.0,82.49721293199555,750000, Jumeirah Village Circle (JVC)
6.0,6.0,475.84541062801935,5200000, Arabian Ranches
5.0,7.0,696.7670011148273,5000000, Jumeirah Golf Estate
1.0,2.0,63.73095503530286,385000, International City
3.0,3.0,183.38907469342254,2800000, The Views
3.0,4.0,181.80973615756224,2800000, Business Bay
5.0,5.0,232.53437383872168,1399000, Akoya Oxygen
1.0,2.0,73.0211817168339,770000, Jumeirah Village Circle (JVC)
3.0,4.0,180.5091044221479,1200888, Arabian Ranches 3
1.0,2.0,67.53994797473058,724000, Jumeirah Village Circle (JVC)
4.0,6.0,494.89037532515795,15000000, Jumeirah Beach Residence (JBR)
3.0,3.0,259.0115198810851,2750000, Arabian Ranches
1.0,2.0,92.62356001486437,950000, Jumeirah Lake Towers (JLT)
0.6,1.0,42.73504273504274,544999, Mirdif
2.0,2.0,114.92010405053884,981315, Dubailand
2.0,3.0,135.82311408398365,2135000, Jumeirah
0.6,1.0,31.40096618357488,439888, Town Square
2.0,3.0,129.041248606466,1499999, Dubai Marina
1.0,2.0,64.75287997027128,331000, International City
1.0,2.0,72.46376811594203,570000, Dubai Sports City
3.0,3.0,206.15013006317355,1995000, Arabian Ranches
1.0,2.0,84.726867335563,750000, Dubai Silicon Oasis
2.0,2.0,115.10590858416946,1332000, Jumeirah Village Circle (JVC)
5.0,4.0,371.6090672612412,3999000, The Meadows
3.0,3.0,208.56558900037163,1800000, The Springs
2.0,2.0,110.64659977703457,970000, Dubai Marina
0.6,1.0,37.16090672612412,437000, DAMAC Hills (Akoya by DAMAC)
1.0,2.0,81.10367892976589,500000, Jumeirah Village Circle (JVC)
1.0,2.0,83.79784466740989,699839, Al Furjan
2.0,2.0,116.59234485321443,1450000, Dubai Marina
5.0,5.0,596.8970642883687,3899999, The Villa
2.0,3.0,137.0308435525827,1050000, Jumeirah Village Circle (JVC)
0.6,1.0,47.38015607580825,465819, Jumeirah Village Circle (JVC)
2.0,3.0,179.3942772203642,4900000, Jumeirah Beach Residence (JBR)
1.0,2.0,98.2905982905983,846064, Jumeirah Village Circle (JVC)
2.0,2.0,152.91713117800074,4200000, Palm Jumeirah
2.0,3.0,157.00483091787441,1550000, The Springs
1.0,2.0,58.06391675956894,700000, Dubai Marina
1.0,1.0,67.26124117428466,1095000, The Views
2.0,3.0,89.55778520995914,1046000, Arjan
1.0,1.0,73.950204384987,920000, Jumeirah Lake Towers (JLT)
2.0,3.0,218.69193608324045,900000, Jumeirah Village Circle (JVC)
1.0,2.0,71.81345224823487,1034000, Mohammad Bin Rashid City
0.6,1.0,46.82274247491639,750000, Jumeirah Village Circle (JVC)
3.0,3.0,166.57376439985137,1575000, Motor City
1.0,2.0,75.43664065403196,400000, Dubai Production City (IMPZ)
2.0,3.0,99.59123002601264,695000, Dubai Sports City
2.0,3.0,156.54031958379787,2275020, Dubai Marina
4.0,4.0,405.8900037160907,3650000, Jumeirah Park
2.0,3.0,136.84503901895206,1250000, DAMAC Hills (Akoya by DAMAC)
3.0,3.0,209.03010033444818,1600000, Dubailand
2.0,4.0,156.35451505016724,1900000, Business Bay
1.0,1.0,67.91155704199183,1100000, The Views
1.0,2.0,68.00445930880714,325000, International City
1.0,2.0,85.00557413600892,970000, DAMAC Hills (Akoya by DAMAC)
0.6,1.0,51.46785581568191,450000, Green Community
1.0,1.0,82.86882199925678,580000, Dubai World Central
4.0,4.0,373.2813080639168,3575000, The Meadows
5.0,6.0,1022.4823485693051,7500000, Jumeirah Islands
1.0,2.0,66.51802303976217,980000, The Lagoons
2.0,2.0,83.70494240059458,1000000, Dubai Marina
1.0,2.0,56.949089557785214,675000, Dubai Marina
6.0,7.0,2322.5566703827576,28000000, Emirates Hills
1.0,2.0,95.50353028613898,950000, Jumeirah Lake Towers (JLT)
4.0,5.0,306.577480490524,1700000, Al Furjan
2.0,2.0,123.18840579710145,950000, Dubai World Central
2.0,2.0,103.58602749907098,1560000, Dubai Hills Estate
2.0,2.0,158.7699739873653,2795000, Palm Jumeirah
2.0,4.0,196.11668524712005,3100000, World Trade Centre
3.0,3.0,167.22408026755855,1000000, Akoya Oxygen
3.0,3.0,561.5013006317355,2250000, The Springs
2.0,3.0,153.1958379784467,1500000, Jumeirah Lake Towers (JLT)
1.0,2.0,116.87105165366036,600000, Jumeirah Village Circle (JVC)
0.6,1.0,47.00854700854701,425000, Jumeirah Village Circle (JVC)
2.0,2.0,157.00483091787441,1500000, The Springs
1.0,1.0,53.04719435154218,598888, Town Square
3.0,3.0,154.68227424749165,1750000, Mirdif
1.0,2.0,91.0442214790041,510000, Discovery Gardens
2.0,3.0,155.42549238201414,1599000, Mohammad Bin Rashid City
1.0,2.0,72.83537718320328,360000, Jumeirah Village Circle (JVC)
0.6,1.0,54.254923820141215,539000, Jumeirah Village Circle (JVC)
1.0,2.0,82.59011519881085,824000, Jumeirah Village Circle (JVC)
2.0,2.0,92.9022668153103,997000, Dubai South
1.0,2.0,91.88034188034189,1100000, Dubai Marina
2.0,2.0,110.55369751021925,944888, Town Square
0.6,1.0,38.36863619472315,615000, Business Bay
2.0,3.0,172.70531400966183,3965000, Pearl Jumeirah
3.0,4.0,162.57896692679302,3500000, Business Bay
0.6,1.0,45.05759940542549,330000, Dubai Investment Park (DIP)
1.0,1.0,74.32181345224824,600000, Downtown Jebel Ali
0.6,1.0,39.576365663322186,511200, Akoya Oxygen
1.0,2.0,130.6205871423263,1200000, Jumeirah Lake Towers (JLT)
3.0,4.0,152.4526198439242,2350000, Dubai Marina
3.0,4.0,212.46748420661464,1700000, Reem
2.0,3.0,120.77294685990339,745999, Jumeirah Village Circle (JVC)
1.0,1.0,44.871794871794876,742388, Business Bay
0.6,1.0,30.93645484949833,400000, DAMAC Hills (Akoya by DAMAC)
2.0,3.0,250.7432181345225,2777908, Jumeirah Village Circle (JVC)
1.0,2.0,103.58602749907098,2233000, Bluewaters Island
3.0,2.0,104.32924563359347,1250000, Jumeirah Lake Towers (JLT)
3.0,6.0,244.4258639910814,8631000, Jumeirah
1.0,2.0,90.39390561129692,970751, Al Furjan
6.0,7.0,429.3942772203642,6325888, Arabian Ranches
4.0,5.0,390.00371609067264,2850000, Mudon
2.0,3.0,141.58305462653288,2200000, Business Bay
1.0,2.0,55.36975102192494,385000, Dubai Production City (IMPZ)
2.0,2.0,110.0891861761427,985000, Dubai Marina
1.0,2.0,63.08063916759569,1100000, DAMAC Hills (Akoya by DAMAC)
7.0,8.0,687.4767744332962,14000000, Umm Suqeim
0.6,1.0,39.947974730583425,493000, Mohammad Bin Rashid City
2.0,3.0,140.7469342251951,1050000, Mirdif
1.0,1.0,68.6547751765143,1019999, DAMAC Hills (Akoya by DAMAC)
2.0,3.0,183.57487922705315,1751828, Jumeirah Village Circle (JVC)
6.0,7.0,754.0876997398736,8000000, The Villa
8.0,10.0,2578.0379041248607,48000000, Emirates Hills
5.0,6.0,346.0609438870309,3150000, DAMAC Hills (Akoya by DAMAC)
1.0,2.0,73.20698625046451,1350000, Dubai Marina
2.0,2.0,68.74767744332962,1341888, Dubai Hills Estate
1.0,2.0,62.616127833519144,1412093, Palm Jumeirah
4.0,4.0,486.9936826458566,3450000, Jumeirah Park
0.6,1.0,43.84986993682646,699999, Business Bay
1.0,1.0,70.41991824600521,689000, The Greens
0.6,1.0,35.30286138981791,437000, DAMAC Hills (Akoya by DAMAC)
2.0,2.0,175.49238201412115,1650000, Arabian Ranches
1.0,2.0,94.01709401709402,1114000, Jumeirah Village Circle (JVC)
2.0,3.0,92.9022668153103,585000, International City
3.0,4.0,258.54700854700855,999999, Jumeirah Village Circle (JVC)
2.0,3.0,115.01300631735415,920792, Dubai South
3.0,3.0,259.0115198810851,2790000, Arabian Ranches
4.0,4.0,320.2341137123746,1800000, Jumeirah Village Circle (JVC)
1.0,1.0,100.9847640282423,1150000, The Greens
0.6,1.0,42.73504273504274,260000, International City
3.0,4.0,199.73987365291714,1300000, Akoya Oxygen
2.0,2.0,110.9253065774805,1000000, Jumeirah Lake Towers (JLT)
3.0,4.0,204.38498699368265,1270000, Dubailand
1.0,1.0,70.41991824600521,699999, The Greens
2.0,3.0,150.5016722408027,1750000, Bur Dubai
5.0,7.0,462.56038647342996,7000000, Al Sufouh
2.0,2.0,126.53288740245263,2820000, Bluewaters Island
1.0,2.0,147.43589743589743,1900000, Palm Jumeirah
4.0,6.0,504.27350427350433,2800000, DAMAC Hills (Akoya by DAMAC)
3.0,4.0,184.8755109624675,1550000, International City
3.0,1.0,185.8045336306206,3500000, Business Bay
1.0,2.0,67.44704570791528,451000, Dubai Production City (IMPZ)
3.0,4.0,260.12634708286885,2899850, DAMAC Hills (Akoya by DAMAC)
1.0,1.0,87.60683760683762,750000, Motor City
1.0,2.0,69.4908955778521,600000, Jumeirah Village Circle (JVC)
0.6,1.0,39.947974730583425,437000, DAMAC Hills (Akoya by DAMAC)
0.6,1.0,50.260126347082874,384000, Dubai Silicon Oasis
1.0,2.0,58.621330360460796,890000, Business Bay
3.0,4.0,228.1679672984021,1450000, Arabian Ranches
7.0,6.0,855.8156819026385,16000000, Dubai Hills Estate
1.0,2.0,89.3719806763285,2485206, Palm Jumeirah
2.0,2.0,102.37829803047195,840000, Jumeirah Village Triangle (JVT)
1.0,2.0,92.15904868078782,555642, Dubai Sports City
0.6,1.0,38.64734299516908,425000, Jumeirah Lake Towers (JLT)
3.0,4.0,257.52508361204013,4000000, Dubai Marina
1.0,2.0,160.34931252322556,1750000, Palm Jumeirah
4.0,5.0,333.24043106651806,3500000, Jumeirah Golf Estate
4.0,3.0,344.01709401709405,3800000, The Lakes
2.0,4.0,128.66963953920475,2800000, Palm Jumeirah
0.6,1.0,38.182831661092536,550000, Al Furjan
4.0,4.0,476.40282422891124,3999000, The Villa
0.6,1.0,48.309178743961354,450000, Al Quoz
4.0,5.0,353.0286138981791,2700000, Mudon
0.6,1.0,48.959494611668525,945000, DIFC
2.0,2.0,107.48792270531402,1230000, DAMAC Hills (Akoya by DAMAC)
6.0,6.0,769.7881828316612,13500000, Dubai Hills Estate
1.0,2.0,61.03678929765886,558152, Jumeirah Village Circle (JVC)
3.0,2.0,228.07506503158677,1750000, The Springs
1.0,2.0,76.644370122631,1640000, Palm Jumeirah
0.6,1.0,42.270531400966185,560000, Jumeirah Lake Towers (JLT)
0.6,1.0,27.59197324414716,390000, Dubailand
2.0,2.0,109.99628390932739,1175000, Arjan
0.6,1.0,43.38535860274991,570000, Dubai World Central
4.0,4.0,255.2025269416574,3050000, The Springs
2.0,3.0,104.32924563359347,898484, Dubai Residence Complex
3.0,3.0,127.92642140468229,1300000, Dubai Marina
1.0,2.0,69.86250464511335,1250000, Nad Al Sheba
2.0,3.0,113.34076551467857,1725000, Old Town
1.0,1.0,57.599405425492385,480000, Town Square
1.0,2.0,64.0096618357488,878000, Mudon
3.0,4.0,238.85172798216277,8350000, Jumeirah Beach Residence (JBR)
1.0,2.0,81.38238573021182,1000000, Jumeirah Village Circle (JVC)
2.0,2.0,183.66778149386846,1700000, Jumeirah Lake Towers (JLT)
2.0,2.0,251.7651430694909,2845752, Jumeirah Village Circle (JVC)
2.0,2.0,95.68933481976961,750000, Dubai Silicon Oasis
4.0,5.0,353.77183203270164,2500000, Mudon
1.0,1.0,84.26235600148644,811828, Jumeirah Village Circle (JVC)
1.0,2.0,103.58602749907098,1735000, Dubai Festival City
4.0,4.0,222.8725380899294,1764300, Motor City
2.0,2.0,161.74284652545523,2080000, Al Barsha
3.0,5.0,261.05536975102194,4507000, Jumeirah Lake Towers (JLT)
2.0,2.0,165.55183946488296,2600000, DIFC
1.0,1.0,44.500185804533636,546888, Town Square
5.0,6.0,361.668524712003,6800000, Dubai Festival City
2.0,3.0,172.42660720921592,1295000, Serena
5.0,5.0,641.7688591601635,9449999, Arabian Ranches
4.0,5.0,455.22110739502045,6800000, Al Sufouh
2.0,3.0,175.49238201412115,1650000, Arabian Ranches
1.0,2.0,82.77591973244148,1700000, Business Bay
1.0,2.0,57.69230769230769,649990, Business Bay
2.0,3.0,103.40022296544036,725000, Jumeirah Village Triangle (JVT)
2.0,2.0,133.96506874767746,2150000, Business Bay
2.0,2.0,150.5016722408027,1450000, The Greens
1.0,2.0,82.9617242660721,845000, Al Furjan
3.0,4.0,143.3481976960238,930000, Dubai Silicon Oasis
3.0,4.0,330.26755852842814,3509000, Dubai Festival City
2.0,2.0,129.31995540691193,1400000, Dubai Marina
5.0,4.0,458.1010776662951,6099999, The Meadows
1.0,2.0,88.25715347454478,850000, Business Bay
6.0,7.0,1181.0665180230399,10500000, Al Barari
1.0,2.0,71.07023411371237,695000, Dubai Science Park
1.0,1.0,89.92939427722037,650000, Jumeirah Village Circle (JVC)
2.0,3.0,122.63099219620959,1069000, Al Furjan
4.0,5.0,319.95540691192866,2400000, Dubailand
0.6,1.0,44.12857673727239,453333, Jumeirah Village Circle (JVC)
0.6,1.0,43.84986993682646,732000, Business Bay
1.0,1.0,73.0211817168339,780000, Jumeirah Village Circle (JVC)
3.0,4.0,223.33704942400595,850000, Akoya Oxygen
2.0,3.0,88.53586027499071,1350000, Business Bay
0.6,1.0,37.25380899293943,446016, Jumeirah Village Circle (JVC)
2.0,2.0,148.64362690449647,2150000, Palm Jumeirah
4.0,5.0,244.70457079152732,1924000, Dubailand
2.0,3.0,98.01189149015237,1349828, Mohammad Bin Rashid City
2.0,3.0,201.41211445559273,2192000, Dubai Festival City
2.0,3.0,120.77294685990339,720000, Jumeirah Village Circle (JVC)
2.0,3.0,119.19360832404311,1098999, Jumeirah Village Circle (JVC)
0.6,1.0,47.10144927536232,785000, Palm Jumeirah
3.0,4.0,185.8045336306206,1300000, Jumeirah Village Circle (JVC)
2.0,2.0,102.19249349684132,1500000, Business Bay
3.0,3.0,319.6767001114827,3498000, The Meadows
3.0,3.0,185.8045336306206,1200885, Arabian Ranches 3
2.0,3.0,110.55369751021925,1500888, Mina Rashid
2.0,3.0,157.9338535860275,1950000, Dubai Marina
3.0,3.0,147.0642883686362,1400000, Dubai Marina
0.6,1.0,49.79561501300632,425000, Jebel Ali
3.0,3.0,157.9338535860275,1800000, Dubai Hills Estate
2.0,3.0,102.37829803047195,895000, The Views
2.0,3.0,125.88257153474545,1887888, Dubai Hills Estate
1.0,2.0,60.200668896321076,594000, Dubai Production City (IMPZ)
2.0,3.0,137.21664808621333,2300000, Dubai Marina
2.0,2.0,132.85024154589374,1375000, Dubai Marina
3.0,4.0,189.98513563730955,4264000, Bluewaters Island
1.0,1.0,59.921962095875145,999888, Dubai Hills Estate
1.0,2.0,71.53474544778894,550000, Dubai Silicon Oasis
2.0,2.0,83.14752879970271,720000, Dragon City
0.6,1.0,44.03567447045708,295000, International City
2.0,3.0,115.01300631735415,850000, Jumeirah Village Circle (JVC)
6.0,7.0,1356.3730955035303,40000000, Emirates Hills
2.0,3.0,86.6778149386845,731000, International City
2.0,3.0,249.9070977331847,2495000, Jumeirah Village Triangle (JVT)
4.0,4.0,497.0271274619101,4595000, Jumeirah Islands
0.6,1.0,46.17242660720922,497001, Jumeirah Village Circle (JVC)
3.0,2.0,315.12448903753256,3850000, The Lakes
3.0,4.0,125.97547380156077,1244888, Town Square
4.0,6.0,420.94017094017096,6300000, Palm Jumeirah
1.0,1.0,66.51802303976217,1312808, Business Bay
1.0,2.0,97.64028242289112,760000, Motor City
1.0,2.0,88.62876254180603,650000, Dubai Sports City
1.0,2.0,139.16759568933483,1450000, Business Bay
3.0,4.0,221.1073950204385,3200000, Dubai Marina
2.0,2.0,107.76662950575995,1450000, The Hills
2.0,2.0,226.58862876254182,1320000, The Greens
2.0,4.0,207.54366406540322,2500000, Jumeirah Beach Residence (JBR)
4.0,5.0,408.7699739873653,3700000, Arabian Ranches 2
5.0,6.0,456.05722779635823,4100000, Arabian Ranches
1.0,1.0,60.47937569676701,871000, Dubai Hills Estate
4.0,5.0,333.24043106651806,4000000, Jumeirah Golf Estate
1.0,2.0,71.53474544778894,950000, Business Bay
2.0,2.0,127.36900780379042,1200000, Dubai Sports City
0.6,1.0,47.10144927536232,619000, Business Bay
1.0,2.0,79.24563359345969,570000, Jumeirah Village Circle (JVC)
2.0,3.0,138.23857302118174,1280000, DAMAC Hills (Akoya by DAMAC)
2.0,3.0,125.60386473429952,2100000, Business Bay
2.0,1.0,61.40839836492011,630000, Dubai South
1.0,2.0,83.70494240059458,620000, Jumeirah Lake Towers (JLT)
3.0,4.0,450.66889632107024,3300000, Jumeirah Park
3.0,4.0,306.577480490524,1300000, Jumeirah Village Circle (JVC)
0.6,1.0,38.554440728353775,429908, Jumeirah Lake Towers (JLT)
0.6,1.0,38.08992939427722,450000, Al Furjan
3.0,4.0,162.11445559271647,1555000, Mohammad Bin Rashid City
1.0,2.0,71.81345224823487,450000, Dubai Silicon Oasis
2.0,3.0,130.99219620958752,1254868, Mohammad Bin Rashid City
1.0,2.0,83.33333333333334,942154, Jumeirah Village Circle (JVC)
1.0,2.0,74.32181345224824,420000, Dubai Sports City
4.0,5.0,1246.2839093273876,69850000, Palm Jumeirah
2.0,3.0,277.77777777777777,3932888, Dubai Marina
2.0,2.0,137.68115942028987,1300000, DAMAC Hills (Akoya by DAMAC)
1.0,2.0,76.644370122631,740000, Dubai Marina
1.0,2.0,91.0442214790041,680000, Dubai Sports City
0.6,1.0,35.30286138981791,370000, Dubai Sports City
3.0,5.0,399.4797473058343,8500000, Jumeirah Beach Residence (JBR)
2.0,1.0,161.09253065774806,1900000, Palm Jumeirah
6.0,6.0,640.0037160906727,4600000, DAMAC Hills (Akoya by DAMAC)
0.6,1.0,48.309178743961354,425000, Dubailand
2.0,3.0,183.01746562616128,3200000, Old Town
2.0,2.0,142.6049795615013,2200000, Business Bay
1.0,1.0,42.270531400966185,685000, Meydan City
0.6,1.0,33.07320698625047,359688, Dubailand
0.6,1.0,44.31438127090301,650000, Business Bay
3.0,2.0,599.9628390932739,2700000, Al Furjan
1.0,1.0,60.38647342995169,375000, Al Warsan
2.0,3.0,152.08101077666296,1600000, Culture Village
5.0,7.0,488.66592344853217,9000000, The Lakes
3.0,4.0,272.76105536975103,3450000, Dubai Hills Estate
0.6,1.0,51.653660349312524,385000, Jumeirah Village Circle (JVC)
1.0,2.0,86.49201040505389,1800000, Old Town
7.0,7.0,1494.7974730583428,15999999, Dubai Hills Estate
3.0,5.0,180.4162021553326,1200888, Arabian Ranches 3
4.0,4.0,321.44184318097365,3750000, Jumeirah Golf Estate
1.0,1.0,74.69342251950948,780000, Business Bay
2.0,3.0,121.7019695280565,800000, Jumeirah Village Circle (JVC)
7.0,8.0,3883.4076551467856,42000000, Dubai Hills Estate
2.0,2.0,98.56930509104423,650000, Dubai Residence Complex
2.0,2.0,142.04756596060946,1289958, Jumeirah Village Circle (JVC)
2.0,3.0,129.59866220735788,1800000, Dubai Marina
2.0,3.0,121.88777406168711,1071000, Al Furjan
2.0,3.0,107.02341137123746,2332383, Business Bay
4.0,4.0,333.24043106651806,4000000, Jumeirah Golf Estate
3.0,5.0,213.0248978075065,1700000, Jumeirah Lake Towers (JLT)
2.0,3.0,122.25938312894836,1850000, Old Town
0.6,1.0,51.932367149758456,880000, The Views
3.0,4.0,340.115198810851,4000000, Culture Village
3.0,4.0,195.00185804533632,1300000, Akoya Oxygen
5.0,6.0,603.864734299517,8999999, Jumeirah Islands
5.0,6.0,368.8219992567819,4915888, Arabian Ranches 2
0.6,2.0,91.88034188034189,1100000, Dubai Marina
2.0,2.0,107.58082497212932,1800000, Dubai Marina
6.0,7.0,1064.1025641025642,11500000, Dubai Hills Estate
0.6,1.0,48.77369007803791,400000, Arjan
3.0,4.0,234.11371237458195,3000000, Business Bay
5.0,5.0,368.8219992567819,5050000, The Meadows
2.0,2.0,81.84689706428837,700000, Dubai Sports City
1.0,2.0,79.89594946116685,1100000, Business Bay
0.6,1.0,31.86547751765143,378000, Jumeirah Village Circle (JVC)
2.0,3.0,60.943887030843555,1008000, Jumeirah Village Circle (JVC)
1.0,2.0,69.67670011148273,540000, Dubai Production City (IMPZ)
1.0,2.0,78.96692679301376,1019225, Arjan
3.0,2.0,116.77814938684504,960000, Jumeirah Lake Towers (JLT)
4.0,5.0,294.314381270903,2300000, Jumeirah Village Circle (JVC)
1.0,1.0,85.47008547008548,650000, Jumeirah Lake Towers (JLT)
0.6,1.0,33.16610925306578,310000, Dubai South
1.0,2.0,99.2196209587514,650000, Dubai Sports City
1.0,2.0,102.65700483091788,1200000, Jumeirah Beach Residence (JBR)
0.6,1.0,49.70271274619101,1100000, Dubai Marina
3.0,4.0,407.8409513192122,2400000, Jumeirah Village Circle (JVC)
3.0,2.0,208.65849126718695,2150000, The Springs
1.0,2.0,93.83128948346341,1100000, Al Furjan
3.0,4.0,371.6090672612412,2500000, Dubai Silicon Oasis
1.0,1.0,78.22370865849128,485000, Dubailand
0.6,1.0,49.05239687848384,700000, Business Bay
2.0,2.0,186.7335562987737,1250000, Motor City
2.0,2.0,157.00483091787441,1300000, The Springs
0.6,1.0,38.275733927907844,445000, Jumeirah Village Circle (JVC)
2.0,4.0,152.2668153102936,2200000, Business Bay
1.0,2.0,84.35525826830175,365000, International City
1.0,2.0,56.02006688963211,550000, Jumeirah Village Circle (JVC)
2.0,3.0,113.43366778149388,1080000, Jumeirah Village Circle (JVC)
5.0,7.0,419.82534373838723,8525750, Jumeirah Lake Towers (JLT)
1.0,1.0,73.67149758454107,550000, Dubai Silicon Oasis
1.0,2.0,78.31661092530658,1250000, The Views
1.0,2.0,68.00445930880714,325000, International City
1.0,1.0,61.87290969899666,1100000, Business Bay
2.0,2.0,137.9598662207358,1100000, Jumeirah Lake Towers (JLT)
0.6,1.0,46.82274247491639,650000, Jumeirah Village Circle (JVC)
2.0,3.0,134.70828688219993,1550000, Mirdif
0.6,1.0,51.37495354886659,450000, Green Community
2.0,3.0,126.90449646971386,1050000, Al Furjan
3.0,3.0,212.93199554069122,2200000, Arabian Ranches
2.0,2.0,243.77554812337422,3032931, Al Barari
4.0,5.0,388.14567075436645,6990000, Palm Jumeirah
3.0,3.0,199.73987365291714,1137488, Arabian Ranches 3
4.0,5.0,169.82534373838723,1600000, Jumeirah Village Circle (JVC)
4.0,4.0,227.61055369751023,1998888, Mudon
1.0,2.0,70.41991824600521,480000, Dubai Silicon Oasis
5.0,6.0,339.65068747677446,7300000, Palm Jumeirah
0.6,1.0,37.99702712746191,445000, Jumeirah Village Circle (JVC)
1.0,1.0,52.86138981791156,850000, Business Bay
0.6,1.0,47.937569676700114,490000, Al Furjan
5.0,6.0,950.9476031215162,6500000, Palm Jumeirah
5.0,5.0,645.484949832776,5700000, Jumeirah Golf Estate
5.0,5.0,1341.7874396135267,23000000, Palm Jumeirah
4.0,5.0,322.9282794500186,3625000, Jumeirah Golf Estate
2.0,2.0,139.7250092902267,1657000, DAMAC Hills (Akoya by DAMAC)
2.0,3.0,249.0709773318469,1398000, Jumeirah Village Circle (JVC)
2.0,2.0,182.0884429580082,3739888, Business Bay
3.0,4.0,231.32664437012264,2699000, Dubai Marina
2.0,3.0,111.20401337792643,2603441, Business Bay
1.0,1.0,85.00557413600892,1250000, Palm Jumeirah
1.0,2.0,44.221479004087705,704888, Dubai Hills Estate
1.0,2.0,74.32181345224824,1230000, Umm Suqeim
2.0,2.0,116.12783351913788,1150000, The Greens
2.0,3.0,131.08509847640283,899000, Dubai Sports City
2.0,3.0,183.01746562616128,2250000, Palm Jumeirah
3.0,4.0,183.9464882943144,1200000, Arabian Ranches 3
1.0,2.0,119.84392419175029,1450000, Palm Jumeirah
3.0,4.0,174.84206614641397,960000, Akoya Oxygen
3.0,4.0,225.19509476031217,2677000, DAMAC Hills (Akoya by DAMAC)
4.0,4.0,227.61055369751023,1500000, Town Square
1.0,2.0,64.19546636937942,640770, Jumeirah Village Circle (JVC)
3.0,4.0,230.9550353028614,1750000, Jumeirah Lake Towers (JLT)
5.0,6.0,467.48420661464144,7899888, Arabian Ranches
1.0,2.0,72.74247491638796,815000, Al Furjan
1.0,2.0,107.48792270531402,670880, Jumeirah Village Circle (JVC)
3.0,5.0,219.8996655518395,3598900, Business Bay
1.0,2.0,95.78223708658491,1082498, Jumeirah Village Circle (JVC)
0.6,1.0,29.914529914529915,498500, Dubailand
4.0,5.0,240.0594574507618,1816888, Arabian Ranches 3
4.0,4.0,387.9598662207358,2950000, Motor City
3.0,3.0,328.9669267930138,15000000, Palm Jumeirah
5.0,5.0,349.0338164251208,3950000, Dubai Hills Estate
1.0,1.0,61.315496098104795,550000, Jumeirah Village Triangle (JVT)
1.0,2.0,91.0442214790041,770000, Jumeirah Lake Towers (JLT)
1.0,2.0,78.68821999256782,678000, Jumeirah Village Circle (JVC)
2.0,3.0,112.41174284652546,1490000, Dubai Marina
1.0,2.0,96.43255295429209,576932, Jumeirah Village Circle (JVC)
1.0,1.0,44.593088071348944,538888, Town Square
1.0,2.0,71.07023411371237,673000, Jumeirah Village Circle (JVC)
3.0,4.0,253.99479747305836,2500000, The Springs
1.0,1.0,50.538833147528806,435000, Al Warsan
3.0,3.0,195.37346711259755,1600000, Jumeirah Village Circle (JVC)
1.0,2.0,73.20698625046451,770000, Dubai Studio City
2.0,2.0,140.56112969156447,1050000, Serena
1.0,2.0,119.19360832404311,2181100, Jumeirah
2.0,3.0,116.3136380527685,1600000, Dubai Marina
1.0,2.0,70.41991824600521,1150000, Business Bay
1.0,2.0,78.96692679301376,479000, Dubailand
1.0,2.0,85.6558900037161,820000, Business Bay
5.0,6.0,599.405425492382,7629000, Jumeirah Golf Estate
2.0,3.0,136.00891861761428,1450000, Dubai Marina
5.0,6.0,1002.3225566703828,30000000, Business Bay
1.0,2.0,65.9606094388703,630000, Jumeirah Village Circle (JVC)
0.6,1.0,43.19955406911929,670000, Dubai Sports City
4.0,4.0,227.61055369751023,1700000, Arabian Ranches 2
2.0,3.0,117.70717205499815,1750000, The Views
2.0,3.0,141.11854329245634,1850000, Dubai Marina
3.0,4.0,204.57079152731328,1990000, Arabian Ranches 2
5.0,3.0,1005.388331475288,21550000, Palm Jumeirah
1.0,2.0,124.4890375325158,2200000, Palm Jumeirah
1.0,2.0,88.25715347454478,380000, International City
4.0,4.0,347.1757710888146,4800000, Jumeirah Golf Estate
4.0,3.0,344.01709401709405,4800000, The Lakes
3.0,3.0,163.87959866220737,2248455, Al Furjan
0.6,1.0,60.665180230397624,1310000, Palm Jumeirah
1.0,1.0,65.867707172055,928828, Mohammad Bin Rashid City
5.0,4.0,368.8219992567819,3999950, The Meadows
6.0,6.0,1114.8272017837237,14635888, Dubai Hills Estate
4.0,5.0,362.04013377926424,3400000, Jumeirah Lake Towers (JLT)
1.0,2.0,60.38647342995169,900000, Business Bay
1.0,1.0,44.40728353771832,550000, Jumeirah Lake Towers (JLT)
2.0,3.0,128.66963953920475,2040999, Dubai Harbour
1.0,2.0,65.03158677071721,580000, Jumeirah Village Circle (JVC)
